Links,Locality,Price,Beds,Property Type,Baths,Description,Garden,Yard,Terrace,Lift,Pool,Roof Access,Seafront,Views,Garage,Optional Garage,Airspace,Optional Airspace,Furnished,Finished
https://www.propertymarket.com.mt/view/3-bedroom-semi-detached-villa-for-sale-madliena-4122532301898826263,Swieqi,1950000,3,Semi-Detached Villa,7,"New to the market and rare to come-by, is this modern 500 Sqm Semi-detached Villa being offered in shell form located in a prime area of Madliena. This superbly designed home offers ample natural light, space and comfort to accommodate anyone looking for indoor/outdoor entertainment space and ultimately a modern family home. Accommodation in the form of a wide entrance hall giving onto a 130 Sqm open plan kitchen / living / dining facing a spacious surrounding garden measuring approx. 330 Sqm inclusive of a 35 Sqm Swimming Pool, Study room and a guest bathroom. Most rooms having open sea and valley views from ground floor level. The sleeping quarters on the first floor are cleverly designed to provide space, natural light and comfort in every room having surrounding terraces throughout with stunning open views. A 40 Sqm main bedroom designed to include its own large walk-in closet, dressing area and a spacious En-suite leading onto a front terrace and two additional double bedrooms circa 25 Sqms each, both having their own walk-in / en-suites. Top floor level consists of a secondary living area / gym measuring 45 Sqms with a separate shower overlooking spacious front and back roof Terraces with an elevated pool area offering stunning, panoramic views of Madliena and beyond. To further compliment this modern property is an underlying basement including flat-let, games room and storage area measuring roughly 280 Sqms as well as an interconnecting 3 car-lock up Garage and lift servicing all floors. For further details, kindly contact the assigned Certified Sales Agent.Ref: SSDV457008 Size: 450sqm Bathrooms: 7",1,0,1,1,1,1,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-zabbar-4122532301898828232,Zabbar,202000,3,Apartment,2,"ZABBAR – APARTMENT - Set in a much sought-after area of this quaint village, close to all amenities, comes this property which is being sold in SHELL form. The property makes part of a newly built small development of only 6 apartments and a penthouse which is also going to be served with lift from ground floor level. The layout of this bright and airy property comprises of a spacious open plan kitchen/living/dining area upon entrance, 3 double bedrooms (main with en-suite facilities) and a main bathroom. Further complimenting this property in a back balcony and a 12sqm front terrace!! Optional interconnecting garages are also available at an additional cost. FREEHOLD. Call agent for further details and an immediate viewing!!Ref: 240271007-775 Bathrooms: 2",0,0,1,1,0,0,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-penthouse-for-sale-naxxar-4122532301898826214,Naxxar,475000,3,Penthouse,2,"NAXXAR- Located on this prime area and measuring 170 SQM. Layout consists of an open plan Kitchen, Living, Dining served with large front terrace which is ideal for entertaining friends and family. Following is the main bathroom, Separate storage room and three bedrooms, main with En-suite and walk-inn wardrobe. Premises is to be finished excluding doors and bathrooms. Optional garages also available.Ref: JST52876 Bathrooms: 2",0,0,1,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-maisonette-for-sale-qormi-4122532301898826551,Qormi,149000,3,Maisonette,1,"QORMI - GROUND FLOOR MAISONETTE - This older type property of circa 90SQM layout, still retaining original features such as arches, consists of an entrance to a decent Kitchen/Living/Dining, 3 Bedrooms, Main Bathroom, Washroom/Box room and a small Internal Yard. Property is in semi converted state and some works have already been done. Property is Freehold and once fully converted it will make a lovely family home.Ref: 240461002-304 Bathrooms: 1",0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-tigne-point-4122532301898826093,Sliema,1300000,2,Apartment,2,"The private urban sanctuary of Tign Point is quieter and more select than the surrounding shopping and entertainment district of Sliema and lies in the centre between St. Julian's and Valletta. This special location is home to Fortress Gardens, the latest addition to Tign Point Residences. At 11 storeys, the views from each floor are spectacular. The building caters to the most discerning resident, with 5-star services including a concierge service, 24-hour security, private gym, swimming pool, communal beach club, landscaped gardens and wellness centre. The magnificent designer homes within are highly finished with private elevator access and foyers. These phenomenal apartments have generous proportions with lofty ceilings and apertures, each offering spacious terraces with sweeping views over the open sea, making the enviable Mediterranean lifestyle a reality. The luxury residences range between studio, 2 or 3-bedroom options with open-concept living spaces, all flooded with natural sunlight thanks to the floor-to-ceiling windows, the definition of modern elegance. Located on the prestigious peninsula of Tign , a historic location dating back to the 15th century, the SDA development has been attracting investment since its conception because of its proximity to the hub of retail and recreation on the island, The Point shopping mall and the surrounding facilities and amenities in the area. While the breathtaking views of the historic fortified capital city and beyond, Mediterranean sea are, of course a huge draw.Ref: 006470 Size: 133sqm Bathrooms: 2",1,0,1,0,1,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-penthouse-for-sale-mosta-4122532301898825963,Mosta,375000,2,Penthouse,2,"MOSTA- Located in this prime and residential neighbourhood is this spacious penthouse. Layout consists of an open plan Kitchen, Living, Dining served with a well sized and private terrace. Following is the main bathroom, Separate laundry room and two double bedrooms main with En-suite and walk-inn wardrobe. Premises is being sold highly finished excluding doors and bathrooms. Optional garages also available. FreeholdRef: JST52845 Bathrooms: 2",0,0,1,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-penthouse-for-sale-ta-l-ibragg-4122532301898826266,Swieqi,1060000,3,Penthouse,2,"Very Bright and unique property! A brand new Duplex Penthouse with 110 Sqms outdoor Space on two streets thus having ample of natural light as well as very high finishes, being sold fully furnished and includes a 6 car Garage. Accommodation comprises of: 110 Sqms of Outdoor Space 30 Sqm kitchen / living / dining area 3 double bedrooms Bathroom En-suite Walk-in Wardrobe Inclusive of 6 car garage Viewings highly recommended. For more information about this property contact the number provided or visit one of our lounges located around Malta.Ref: W-026CLU Size: 85sqm Bathrooms: 2",0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-house-for-sale-siggiewi-4122532301898826001,Siggiewi,425000,3,House,2,SIGGIEWI TOWNHOUSE WITH GARAGEInterconnected 1/2 Car Garage- Formal Sitting Room- Kitchen & Dining Room- Three Double Bedrooms- Family Bathroom- Internal Yard- Washroom- Spacious Roof TerraceCall now or Message me Via Whatsapp on 79026090Ref: lyo243 Bathrooms: 2,0,1,1,0,0,1,0,0,1,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-pieta-4122532301898826314,Pieta,148000,2,Apartment,1,Two bedroom apartment on the 2nd floor is being sold with 2 bedrooms with one double and one single and an open plan kitchen/living/dining with balcony. The apartment also has Lift included.Ref: 29288 Bathrooms: 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-zebbug-4122532301898827805,Zebbug,368000,3,Apartment,2,"Zebbug (Malta) - Apartment: Third Floor Apartment in a small block of only 4 units situated in a quiet area of this quaint village but also very accessible to the main thoroughfare. This three bedroom apartment comprises a large open plan Kitchen / Dining / Living room of approx 60 sqm which leads onto a good sized front terrace. Further into the property, one would find a Main Bathroom, 3 Double bedrooms (one of which has ensuite). The 3rd Bedroom and the washroom both lead onto a back balcony. The property is being sold Freehold and finished Excluding Bathrooms and Internal Doors. The common parts will be completely finished to high standards and complete with a passenger lift. Completion Date is December 2024. Optional Underlying & Interconnecting Lock up Garage Available.Ref: 240221053-171 Bathrooms: 2",0,0,1,1,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-maisonette-for-sale-qrendi-4122532301898826236,Qrendi,266500,2,Maisonette,2,"QRENDI - Ground floor MAISONETTE, having 4-6 steps on entrance facing one of the most beautiful country views not only in Qrendi but one could also say in Malta. Could be both a 2 or a 3 bedroom depending the individual's preferences and design. This property has a very wide facade making it possible to have lateral rooms. On Entrance one finds the kitchen/dining which can be converted to a kitchen/dining/living on one side and the opposite side one finds the living room which can be converted to a bedroom. Following one finds a box room, 2 double bedrooms, bathroom and back terrace. This property is being sold finished including kitchen. Possibility of an optional 1 spacious car garage with well and a back yard. There is the possibility to interconnect the garage. Also one can opt to enlarge the garage to 2/3 cars by simply altering the ramp.Ref: lyo245 Bathrooms: 2",0,1,1,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-town-house-for-sale-zejtun-4122532301898826265,Zejtun,318000,2,Town House,2,"Very bright corner Townhouse few meters away from central; Features comprise of very spacious combined on entrance with another 2 small rooms further in on first floor one finds 2 bedrooms, bathroom and stairs to roofRef: ST449813 Size: 140sqm Bathrooms: 2",0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-maisonette-for-sale-swieqi-4122532301898826554,Swieqi,445000,3,Maisonette,2,"Ibragg - New to market is this Maisonette with a two car garage. Layout consists of a front patio, backyard, kitchen / living / dining, box room, three bedrooms and two bathrooms. Complementing the property is a two car garage. Will be sold partly furnished and freehold. Contact Agent for viewingRef: 240081105-96 Bathrooms: 2",0,1,0,0,0,0,0,0,1,0,0,0,1,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-st-pauls-bay-4122532301898825943,St Paul's Bay,220000,2,Apartment,2,"2 Bedroom Apartment for sale This Apartment forming part of a new block which is laid on the third floor served with lift and is being offered Semi Finished. Property comprises of open plan Kitchen, Living, Dining, 2 Bedrooms (1 with ensuite + Balcony), bathroom, box room and another balconyRef: SS1C37251 Size: 90sqm Bathrooms: 2",0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-town-house-for-sale-sliema-4122532301898826306,Sliema,1820000,3,Town House,3,"A town house in Sliema is being sold with a three bedrooms and three bathrooms and also with a back garden. Its close to the restaurants, shops and also beaches. The town house includes also a semi basment garage.Ref: 29278 Bathrooms: 3",1,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-maisonette-for-sale-naxxar-4122532301898826077,Naxxar,315000,3,Maisonette,2,"NAXXAR- Located in this central yet peaceful area is this maisonette. Layout consists of an open plan Kitchen, Living, Dining served with front patio and outdoor area. Following is the main bathroom and three double bedrooms, main with En-suite and second bedroom having another outdoor space. Premises is being sold finished excluding doors and bathrooms. Optional garages also available.Ref: JST52870 Bathrooms: 2",0,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-house-of-character-for-sale-zebbug-4122532301898826156,Zebbug,990000,3,House of Character,2,"A charming House of Character, situated in this popular Village, enjoying peace and tranquility.Accommodation comprises an entrance hall, study, an internal courtyard, dining room, guest toilet, fitted kitchen/breakfast/living leading to a back garden, swimming pool and ample dech area. Upstairs one finds a bathroom, 3 bedrooms (main with walk-in wardrobe and shower en-suite) and a utility on roof level.A lock up one car garage is included. Must be seen to be appreciated.For more details, kindly contact 21 341 341Ref: 240171006-2034 Size: 285sqm Bathrooms: 2",1,1,0,0,1,1,0,0,1,0,0,0,0,0
